"row","col","1900","1910","1920","1930","1940","1950","1960","1970","1980","1990","2000","2010","2020","2030","2040","2050","2060"
"372","102","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","103","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","104","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","105","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","106","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","107","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","108","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","109","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","110","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","111","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","112","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","113","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","114","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","115","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","116","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","117","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","118","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","119","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","120","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","121","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","122","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","123","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","124","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","126","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","127","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","128","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","129","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","130","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","131","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","132","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","133","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","134","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","135","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","136","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"372","137","0.0","0.0","1.2657067775726301","2.5314061641693102","3.7971129417419398","5.0628194808959996","6.3285188674926802","7.5942258834838903","7.5942258834838903","7.5942258834838903","7.5942258834838903","8.0244359970092791","8.0380458831787092","8.0138998031616193","8.0078077316284197","7.8617634773254403","7.6803274154663104"
"372","138","0.0","0.0","0.758381307125092","1.51675808429718","2.2751393318176301","3.0335206985473602","3.7918972969055198","4.5502786636352504","4.5502786636352504","4.5502786636352504","4.5502786636352504","4.6926474571228001","4.6829066276550302","4.6685690879821804","4.6552505493164098","4.3795585632324201","4.2200675010681197"
"372","139","0.0","0.0","0.74940991401672397","1.4988152980804399","2.2482252120971702","2.9976351261138898","3.7470405101776101","4.4964504241943404","4.4964504241943404","4.4964504241943404","4.4964504241943404","4.7543826103210396","4.7565045356750497","4.7420186996459996","4.7176828384399396","4.4999957084655797","4.5204129219055202"
"372","140","0.0","0.0","1.0644563436508201","2.12890625","3.1933627128601101","4.2578191757202104","5.3222689628601101","6.3867254257202104","6.3867254257202104","6.3867254257202104","6.3867254257202104","6.3867254257202104","6.3663406372070304","6.34037065505981","6.3145689964294398","6.0363450050354004","5.7790713310241699"
"372","141","0.0","0.0","0.51611506938934304","1.03222703933716","1.5483421087264999","2.0644571781158398","2.5805690288543701","3.0966842174529998","3.0966842174529998","3.0966842174529998","3.0966842174529998","3.0966842174529998","3.0707859992981001","3.01351118087769","2.9596087932586701","2.8872537612914999","2.8063697814941402"
"372","142","0.0","0.0","0.12212835997343099","0.24425598978996299","0.366384357213974","0.48851269483566301","0.61064034700393699","0.732768714427948","0.732768714427948","0.732768714427948","0.732768714427948","0.732768714427948","0.72824573516845703","0.69896453619003296","0.69165736436843905","0.65674138069152799","0.624520003795624"
"372","143","0.0","0.0","2.79655957221985","5.5931019783020002","8.3896617889404297","11.186221122741699","13.982764244079601","16.779323577880898","16.779323577880898","16.779323577880898","16.779323577880898","16.787012100219702","16.759901046752901","16.772533416748001","16.240331649780298","16.060033798217798","16.183473587036101"
"372","144","0.0","0.0","6.2996377944946298","12.5992383956909","18.898876190185501","25.198514938354499","31.498113632202099","37.797752380371101","37.797752380371101","37.797752380371101","37.797752380371101","38.144874572753899","38.429344177246101","37.1533012390137","32.313152313232401","32.641921997070298","31.280998229980501"
"372","145","0.0","0.0","7.5863389968872097","15.1726322174072","22.758970260620099","30.345310211181602","37.931602478027301","45.517940521240199","45.517940521240199","45.517940521240199","45.517940521240199","45.959274291992202","45.254314422607401","44.645004272460902","43.8788871765137","44.136608123779297","43.619739532470703"
"372","146","0.0","2.0558779239654501","4.1117434501647896","6.1676211357116699","8.2234992980956996","10.2793645858765","12.335242271423301","12.335242271423301","12.335242271423301","12.335242271423301","12.335242271423301","12.4373512268066","12.0891571044922","11.608681678771999","11.405255317688001","11.237582206726101","11.159832000732401"
"372","147","0.0","5.7617049217224103","11.5233755111694","17.285079956054702","23.0467853546143","28.808456420898398","34.570159912109403","34.570159912109403","34.570159912109403","34.570159912109403","34.570159912109403","35.550724029541001","35.449001312255902","35.2838325500488","34.566970825195298","33.370578765869098","32.160453796386697"
"372","148","0.0","4.0563058853149396","8.1125879287719709","12.1688938140869","16.2252006530762","20.281480789184599","24.3377876281738","24.3377876281738","24.3377876281738","24.3377876281738","24.3377876281738","24.845342636108398","24.146181106567401","24.0837707519531","23.374811172485401","23.767309188842798","24.0937194824219"
"372","149","0.0","6.4566364288330096","12.913233757019","19.369871139526399","25.8265056610107","32.283103942871101","38.739742279052699","38.739742279052699","38.739742279052699","38.739742279052699","38.739742279052699","39.030166625976598","38.256515502929702","37.6516304016113","38.757778167724602","37.273792266845703","35.129421234130902"
"372","150","0.0","8.6937513351440394","17.387449264526399","26.081201553344702","34.774951934814503","43.468650817871101","52.162403106689503","52.162403106689503","52.162403106689503","52.162403106689503","52.162403106689503","52.877231597900398","52.612533569335902","50.896732330322301","50.3062934875488","50.4020385742188","49.998355865478501"
"372","151","0.0","7.0206747055053702","14.0413064956665","21.0619812011719","28.082654953002901","35.103286743164098","42.1239624023438","42.1239624023438","42.1239624023438","42.1239624023438","42.1239624023438","42.704349517822301","42.550224304199197","41.020557403564503","39.501152038574197","39.3903198242188","39.375480651855497"
"373","90","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","91","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","92","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","93","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","94","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","95","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","96","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","97","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","98","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","99","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","100","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","101","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","102","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","103","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","104","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","105","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","106","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","107","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","108","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","109","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","110","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","111","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","112","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","113","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","114","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","115","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","116","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","117","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","118","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","119","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","120","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","121","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","122","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","123","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","124","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","126","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","127","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","128","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","129","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","130","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","131","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","132","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","133","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","134","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","135","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","136","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"373","137","0.0","0.0","0.00068097258917987303","0.00136194110382348","0.0020429135765880299","0.0027238861657679098","0.0034048547968268399","0.0040858271531760701","0.0040858271531760701","0.0040858271531760701","0.0040858271531760701","0.0040858271531760701","0.0040766852907836403","0.0040613855235278598","0.0040459465235471699","0.0040050386451184698","0.00387811777181923"
"373","138","0.0","0.0","0.707505583763123","1.41500699520111","2.1225125789642298","2.83001804351807","3.5375194549560498","4.2450251579284703","4.2450251579284703","4.2450251579284703","4.2450251579284703","4.3010559082031197","4.2658972740173304","4.2590346336364702","4.2667336463928196","4.2206115722656197","4.0939455032348597"
"373","139","0.0","0.0","0.54428625106811501","1.0885692834854099","1.6328555345535301","2.17714190483093","2.72142481803894","3.2657110691070601","3.2657110691070601","3.2657110691070601","3.2657110691070601","3.2657110691070601","3.2751119136810298","3.2767245769500701","3.2782046794891402","3.1577446460723899","3.0928323268890399"
"373","140","0.0","0.0","1.9118824005127","3.8237533569335902","5.73563575744629","7.6475181579589799","9.5593891143798793","11.471271514892599","11.471271514892599","11.471271514892599","11.471271514892599","11.5161352157593","11.508264541626","11.458839416503899","11.4018287658691","11.2379665374756","11.0627555847168"
"373","141","0.0","0.0","0.996268630027771","1.99253118038177","2.9887998104095499","3.98506855964661","4.9813308715820304","5.97759962081909","5.97759962081909","5.97759962081909","5.97759962081909","5.97759962081909","5.98016262054443","5.9314832687377903","5.86932325363159","5.7452416419982901","5.7205724716186497"
"373","142","0.0","0.0","1.29016697406769","2.5803263187408398","3.8704931735992401","5.1606602668762198","6.4508194923400897","7.7409863471984899","7.7409863471984899","7.7409863471984899","7.7409863471984899","7.7409863471984899","7.7532243728637704","7.6671204566955602","7.46317386627197","7.3826856613159197","7.1786565780639604"
"373","143","0.0","0.0","2.1690483093261701","4.3380832672119096","6.5071315765380904","8.6761798858642596","10.84521484375","13.0142631530762","13.0142631530762","13.0142631530762","13.0142631530762","13.0353603363037","12.7349309921265","12.495364189147899","12.016232490539601","11.6513118743896","11.5231714248657"
"373","144","0.0","0.0","2.6876268386840798","5.3752374649047896","8.0628643035888707","10.750491142272899","13.4381017684937","16.125728607177699","16.125728607177699","16.125728607177699","16.125728607177699","16.313152313232401","16.2550144195557","16.0078945159912","15.270604133606","15.327792167663601","14.5293998718262"
"373","145","0.0","0.0","11.383752822876","22.7674369812012","34.151191711425803","45.534942626953097","56.918628692627003","68.302383422851605","68.302383422851605","68.302383422851605","68.302383422851605","69.620162963867202","69.064193725585895","67.961280822753906","67.407691955566406","66.639785766601605","66.240203857421903"
"373","146","0.0","2.3728168010711701","4.7456192970275897","7.1184363365173304","9.4912528991699201","11.864055633544901","14.2368726730347","14.2368726730347","14.2368726730347","14.2368726730347","14.2368726730347","14.487225532531699","14.037346839904799","13.8955898284912","13.9575414657593","13.258395195007299","12.962947845459"
"373","147","0.0","11.0612440109253","22.122421264648398","33.183666229247997","44.244907379150398","55.306087493896499","66.367332458496094","66.367332458496094","66.367332458496094","66.367332458496094","66.367332458496094","67.733673095703097","65.7955322265625","64.768699645996094","64.619865417480497","62.446517944335902","57.944278717041001"
"373","148","0.0","5.2088379859924299","10.417644500732401","15.626482963561999","20.835321426391602","26.044126510620099","31.252965927123999","31.252965927123999","31.252965927123999","31.252965927123999","31.252965927123999","31.9569282531738","30.949428558349599","30.8396892547607","29.735803604126001","29.4212436676025","29.377265930175799"
"373","149","0.0","7.2051987648010298","14.4103546142578","21.615552902221701","28.820751190185501","36.025905609130902","43.231105804443402","43.231105804443402","43.231105804443402","43.231105804443402","43.231105804443402","43.506534576416001","43.232017517089801","42.354358673095703","41.940193176269503","40.843059539794901","39.227581024169901"
"373","150","0.0","5.4724354743957502","10.9448385238647","16.417274475097699","21.8897094726562","27.3621120452881","32.834548950195298","32.834548950195298","32.834548950195298","32.834548950195298","32.834548950195298","33.359237670898402","32.569705963134801","31.443723678588899","30.4023761749268","30.787542343139599","28.028326034545898"
"373","151","0.0","5.82481145858765","11.6495876312256","17.474399566650401","23.299209594726602","29.123987197876001","34.948799133300803","34.948799133300803","34.948799133300803","34.948799133300803","34.948799133300803","35.643096923828097","34.894828796386697","33.8445014953613","32.221405029296903","32.222389221191399","31.2107257843018"
"374","90","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","91","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","92","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","93","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","94","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","95","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","96","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","97","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","98","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","99","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","100","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","101","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","102","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","103","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","104","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","105","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","106","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","107","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","108","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","109","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","110","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","111","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","112","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","113","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","114","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","115","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","116","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","117","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","118","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","119","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","120","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","121","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","122","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","123","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","124","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"374","125","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
